account_age_days,credit_score_band,kyc_level,avg_monthly_spend,merchant_risk_score,transaction_amount,payment_channel,device_type,is_international,ip_risk_score,txn_count_1h,txn_count_24h,failed_txn_count_24h,geo_distance_from_last_txn,amount_deviation_from_user_mean,post_auth_risk_score,is_fraud,predicted_label,fraud_probability,result
589,4,1,6427.858166,0.21391,3600.665545,card,mobile,0,0.352241,2,4,0,40.664619,3386.403606,0.073549,0,0,0.0,Correct
610,3,3,2541.366071,0.023948,1801.111029,card,mobile,0,0.240607,1,6,0,7.037347,1716.398826,0.128984,0,0,0.0,Correct
993,1,2,1339.545097,0.199896,2307.829906,wallet,mobile,0,0.472035,1,3,0,14.486621,2263.178402,0.188365,0,0,0.0,Correct
1923,1,3,2787.013831,0.373103,1044.722611,upi,mobile,0,0.080488,1,3,0,50.447494,951.82215,0.152999,0,0,0.0,Correct
45,5,3,9016.132913,0.219373,913.262078,upi,desktop,0,0.038432,1,9,0,135.576358,612.724314,0.029888,0,0,0.0,Correct
1536,4,1,5242.097991,0.077618,3715.992024,wallet,mobile,0,0.029442,0,8,0,26.756974,3541.255425,0.204917,0,0,0.0,Correct
1621,4,2,9373.9494,0.089558,581.349764,card,mobile,0,0.370616,1,2,0,23.409938,268.884784,0.101923,0,0,0.0,Correct
109,5,3,3433.866503,0.482154,2443.204893,card,mobile,0,0.383539,4,2,0,1.745057,2328.742677,0.17691,0,0,0.0,Correct
1981,1,2,5161.419302,0.191227,3963.160837,card,mobile,0,0.133417,2,5,0,31.17872,3791.113527,0.332474,0,0,0.0002,Correct
1986,4,3,10051.903224,0.256314,525.989113,card,mobile,0,0.21629,1,4,0,10.804858,190.925672,0.38453,0,0,0.0018,Correct
1219,5,3,3917.899597,0.407287,1607.510286,card,mobile,0,0.158798,1,4,2,59.867858,1476.913633,0.331751,0,0,0.0002,Correct
247,3,2,5626.209274,0.284064,5208.721645,upi,desktop,0,0.410672,3,2,0,19.647964,5021.181336,0.009556,0,0,0.0,Correct
988,3,1,773.794449,0.208542,1308.138252,wallet,mobile,0,0.31163,0,1,0,56.240756,1282.345104,0.326567,0,0,0.0001,Correct
844,4,3,2646.555343,0.541399,1584.5241,upi,mobile,0,0.506503,0,4,0,14.071377,1496.305588,0.251694,0,0,0.0,Correct
1559,4,1,6127.921887,0.390905,6207.090286,wallet,mobile,0,0.10284,1,5,1,20.813417,6002.826223,0.243707,0,0,0.0,Correct
200,3,1,12964.535182,0.114845,1715.230639,upi,mobile,0,0.132261,1,2,0,28.789286,1283.079466,0.04312,0,0,0.0,Correct
990,5,1,3544.174884,0.357076,492.802164,card,mobile,1,0.095887,3,7,1,1.345366,374.663001,0.722038,1,1,0.9997,Correct
979,5,3,7981.935707,0.137565,3114.213667,card,mobile,0,0.302537,1,3,1,61.87929,2848.149144,0.090772,0,0,0.0,Correct
551,4,2,2738.680234,0.082162,3224.186799,card,mobile,0,0.168471,1,1,0,64.320944,3132.897458,0.255122,0,0,0.0,Correct
1595,1,1,4716.256315,0.263615,2235.854896,card,mobile,0,0.469502,0,4,0,17.895659,2078.646352,0.011259,0,0,0.0,Correct
110,1,1,6559.479184,0.340733,1389.215739,wallet,mobile,0,0.616951,1,2,1,52.820942,1170.566433,0.235937,0,0,0.0,Correct
1607,5,1,13602.747927,0.211373,1944.897189,bank_transfer,desktop,0,0.327418,0,4,0,46.411673,1491.472258,0.053627,0,0,0.0,Correct
150,3,3,1547.703033,0.065281,8202.224189,card,mobile,1,0.343718,0,2,0,40.490529,8150.634088,0.029889,0,0,0.0,Correct
1346,4,3,5926.454525,0.166797,4738.374559,card,mobile,0,0.452867,0,2,1,29.969393,4540.826075,0.088371,0,0,0.0,Correct
1153,4,3,5814.792328,0.438662,1694.537193,card,mobile,0,0.298951,4,3,0,90.95456,1500.710782,0.131626,0,0,0.0,Correct
1623,5,3,1312.27533,0.219472,2228.99369,card,mobile,0,0.236479,1,3,0,22.08648,2185.251179,0.238825,0,0,0.0,Correct
1766,2,1,6016.403434,0.223433,4091.170472,card,mobile,0,0.276534,1,6,1,63.569417,3890.623691,0.059921,0,0,0.0,Correct
1798,4,3,3041.799254,0.401716,2291.654862,card,mobile,0,0.420117,2,4,0,82.180988,2190.261553,0.082601,0,0,0.0,Correct
971,1,3,4378.128769,0.38193,6562.451028,card,mobile,0,0.167658,3,0,0,61.224664,6416.513402,0.344868,0,0,0.0001,Correct
821,3,2,1713.379115,0.242521,425.178733,upi,tablet,0,0.105416,1,1,0,51.26478,368.066095,0.182576,0,0,0.0,Correct
1313,4,3,1617.139419,0.333966,2336.78696,card,desktop,0,0.280234,0,4,0,29.712727,2282.882313,0.217732,0,0,0.0,Correct
823,4,1,2753.538025,0.278325,3316.862103,card,mobile,0,0.272599,0,3,0,17.438268,3225.077502,0.373273,0,0,0.0007,Correct
234,2,1,5808.126914,0.260131,1332.568685,upi,desktop,0,0.623298,3,5,0,29.15256,1138.964454,0.360649,0,0,0.0007,Correct
744,1,1,8690.651842,0.092391,3282.491918,card,mobile,0,0.354362,0,5,0,62.892109,2992.803523,0.010047,0,0,0.0,Correct
1243,4,2,3828.054875,0.422171,2168.989178,card,desktop,0,0.377264,3,2,1,39.955234,2041.387349,0.010084,0,0,0.0,Correct
1613,5,2,3819.344861,0.130533,2431.005792,wallet,desktop,0,0.455165,1,1,1,10.416559,2303.694296,0.221764,0,0,0.0,Correct
766,4,3,2205.450809,0.529568,923.350969,card,mobile,0,0.515498,1,2,1,86.629029,849.835942,0.349892,0,0,0.0003,Correct
1760,3,3,1113.086753,0.104074,2530.124739,wallet,mobile,0,0.373055,0,4,1,8.173635,2493.021847,0.16004,0,0,0.0,Correct
1330,1,3,2170.183527,0.345503,4593.366893,card,desktop,0,0.086001,1,1,0,35.157215,4521.027442,0.321434,0,0,0.0001,Correct
1486,5,2,953.687971,0.330928,2966.370247,upi,mobile,1,0.453458,2,3,0,17.374474,2934.580648,0.070742,0,0,0.0,Correct
327,1,2,530.409467,0.293454,1688.965979,card,mobile,0,0.679105,0,1,0,1.472877,1671.285663,0.079631,0,0,0.0,Correct
1075,3,2,6354.462426,0.244398,3123.499069,card,mobile,0,0.125611,0,0,0,11.636567,2911.683654,0.269092,0,0,0.0,Correct
1837,2,2,2774.138312,0.122414,2270.940644,card,mobile,1,0.473162,0,1,0,13.305946,2178.469367,0.040884,0,0,0.0,Correct
795,5,2,5560.969267,0.365036,747.286998,card,desktop,0,0.350366,1,3,0,14.093915,561.921356,0.0859,0,0,0.0,Correct
78,2,1,5322.38463,0.390732,31.416702,card,desktop,0,0.496982,2,5,0,13.838694,-145.996119,0.001557,0,0,0.0,Correct
434,1,2,7983.346198,0.587221,6817.724987,upi,mobile,0,0.617473,0,2,1,60.954309,6551.613447,0.322187,0,0,0.0001,Correct
1658,5,1,3738.796857,0.189894,2554.318806,card,mobile,0,0.313659,1,6,1,50.838272,2429.692244,0.267485,0,0,0.0,Correct
869,3,3,7055.467921,0.387785,523.450275,card,desktop,0,0.20902,0,2,0,13.528324,288.268011,0.191646,0,0,0.0,Correct
277,4,1,5450.442535,0.275145,2957.531003,wallet,mobile,0,0.178594,0,4,1,51.413054,2775.849585,0.066931,0,0,0.0,Correct
809,4,3,1541.025565,0.057024,1476.506724,card,mobile,0,0.158112,0,3,1,22.726712,1425.139206,0.152634,0,0,0.0,Correct
1488,1,3,3259.086218,0.350907,1028.592677,wallet,desktop,0,0.390453,1,2,0,53.033629,919.95647,0.399229,0,0,0.0019,Correct
1441,2,3,3333.589756,0.207826,1448.2693,card,mobile,0,0.406908,1,0,0,11.058483,1337.149642,0.36595,0,0,0.0004,Correct
1558,1,2,1724.737135,0.080109,4256.036994,wallet,mobile,0,0.345382,0,3,0,13.924307,4198.545756,0.174367,0,0,0.0,Correct
260,3,1,3409.838339,0.582166,3588.967165,bank_transfer,mobile,0,0.199757,2,4,1,11.373762,3475.305887,0.369462,0,0,0.0013,Correct
1449,3,1,2688.636436,0.412438,372.062267,card,mobile,0,0.436975,2,4,2,21.492501,282.441053,0.262611,0,0,0.0,Correct
1361,4,1,7504.812084,0.509203,1364.352559,card,mobile,0,0.057796,2,4,0,8.737633,1114.192156,0.256164,0,0,0.0,Correct
1229,4,1,1179.15731,0.183907,2793.560022,bank_transfer,mobile,0,0.293333,2,2,0,37.518741,2754.254778,0.083051,0,0,0.0,Correct
246,5,3,2768.488302,0.362792,1499.820555,card,mobile,0,0.332326,3,2,2,26.187655,1407.537611,0.206756,0,0,0.0,Correct
1872,4,3,3600.852286,0.316558,2756.716733,card,mobile,0,0.281552,2,6,0,53.931767,2636.688324,0.24875,0,0,0.0,Correct
1363,4,1,1996.915343,0.368222,1150.973155,card,mobile,0,0.392879,1,4,0,67.767257,1084.40931,0.146363,0,0,0.0,Correct
123,5,3,5195.481837,0.534306,1362.26756,card,mobile,0,0.26548,1,5,0,44.407689,1189.084832,0.221843,0,0,0.0,Correct
805,4,1,13039.444898,0.491259,2879.378084,wallet,mobile,0,0.270117,5,0,0,102.154094,2444.729921,0.326338,0,0,0.0001,Correct
1316,2,2,1871.072233,0.34771,3003.617255,upi,desktop,0,0.235425,0,3,1,43.520464,2941.24818,0.384519,0,0,0.0009,Correct
52,2,3,2218.886992,0.20884,305.529205,card,mobile,0,0.236965,2,5,0,0.812184,231.566305,0.166683,0,0,0.0,Correct
717,2,2,2414.817179,0.125852,4229.449497,card,mobile,0,0.078815,0,4,0,28.304845,4148.955591,0.161928,0,0,0.0,Correct
814,1,2,5772.406109,0.124063,1779.404857,upi,desktop,0,0.229218,0,6,0,19.909943,1586.99132,0.162762,0,0,0.0,Correct
297,2,2,3560.042814,0.292731,3924.449518,wallet,mobile,0,0.325858,2,4,0,11.88803,3805.781424,0.360202,0,0,0.0006,Correct
328,5,1,9378.169872,0.161788,932.04294,upi,mobile,0,0.117636,1,2,0,37.756406,619.437278,0.297743,0,0,0.0,Correct
375,2,2,2826.883734,0.301539,4224.33712,upi,desktop,0,0.416589,0,5,0,112.631362,4130.107662,0.062781,0,0,0.0,Correct
1793,4,3,4598.746105,0.029686,2546.29273,card,mobile,0,0.206254,2,2,0,20.06208,2393.001193,0.164415,0,0,0.0,Correct
1327,4,3,5879.29192,0.095921,2563.227111,bank_transfer,mobile,0,0.364874,1,1,1,30.856936,2367.250714,0.247097,0,0,0.0,Correct
1806,5,3,7197.546926,0.167695,4997.653951,upi,desktop,0,0.172665,1,2,0,17.325414,4757.73572,0.182424,0,0,0.0,Correct
767,1,3,4848.323062,0.752036,925.177424,bank_transfer,mobile,0,0.214435,2,6,1,28.964182,763.566655,0.291658,0,0,0.0001,Correct
566,4,3,4889.494589,0.160055,1380.523422,wallet,mobile,0,0.706074,0,4,0,3.135602,1217.540269,0.248226,0,0,0.0,Correct
1642,2,2,9533.05332,0.068261,1350.345772,card,mobile,0,0.326238,2,1,0,35.870705,1032.577328,0.156172,0,0,0.0,Correct
1463,1,2,8915.684015,0.257779,2316.932812,bank_transfer,mobile,0,0.442472,1,3,0,4.729607,2019.743345,0.100792,0,0,0.0,Correct
1159,1,2,13735.95015,0.242939,305.199205,card,mobile,0,0.143149,3,0,0,22.955372,-152.6658,0.230394,0,0,0.0,Correct
438,2,2,4735.392359,0.489472,3026.349653,card,mobile,0,0.224476,1,6,0,1.833637,2868.503241,0.343096,0,0,0.0004,Correct
793,3,3,1423.883558,0.390337,5007.811978,upi,mobile,0,0.234196,2,2,0,17.772875,4960.349193,0.10566,0,0,0.0,Correct
1692,5,3,8306.964724,0.252854,3085.68646,card,mobile,0,0.250353,1,1,0,57.24206,2808.787636,0.013524,0,0,0.0,Correct
1326,4,1,1262.674513,0.375181,5121.76772,card,mobile,0,0.506831,0,3,0,39.559275,5079.67857,0.081728,0,0,0.0,Correct
1510,1,3,994.387795,0.282865,428.233988,card,mobile,0,0.112894,1,0,1,30.352192,395.087728,0.321374,0,0,0.0001,Correct
1861,2,1,1916.458137,0.277414,2979.385905,card,desktop,0,0.216699,0,6,0,45.144605,2915.503967,0.26295,0,0,0.0,Correct
162,3,3,1539.69722,0.504854,2964.16364,upi,desktop,0,0.121136,0,2,0,6.795509,2912.840399,0.227718,0,0,0.0,Correct
1275,3,2,786.944865,0.087061,5236.316032,wallet,mobile,0,0.234039,1,2,0,10.070231,5210.084536,0.243578,0,0,0.0,Correct
1455,5,3,4939.226975,0.370451,4769.952172,card,mobile,0,0.438547,1,9,0,133.580577,4605.311273,0.958265,1,1,1.0,Correct
1851,3,2,1651.870252,0.459951,1977.599856,upi,mobile,0,0.203598,1,5,0,32.479147,1922.537514,0.018458,0,0,0.0,Correct
1158,5,2,4306.781275,0.126042,4119.064132,upi,mobile,0,0.099012,0,6,0,25.250465,3975.504756,0.10142,0,0,0.0,Correct
983,2,1,2532.892245,0.177118,1929.160477,card,mobile,0,0.30067,1,1,1,103.740054,1844.730736,0.163946,0,0,0.0,Correct
1837,5,2,4535.000855,0.626646,1783.237696,card,mobile,0,0.065444,2,3,0,45.37097,1632.071001,0.061162,0,0,0.0,Correct
570,5,2,4887.887425,0.101659,5160.667661,card,tablet,0,0.19019,4,3,0,22.011915,4997.73808,0.237199,0,0,0.0,Correct
352,5,1,4275.746412,0.019974,2947.033876,wallet,mobile,0,0.202341,1,2,1,2.691027,2804.508996,0.064814,0,0,0.0,Correct
38,5,1,3227.373117,0.125884,2003.227996,card,mobile,1,0.301821,0,5,1,67.544842,1895.648892,0.062286,0,0,0.0,Correct
1552,3,1,7060.809684,0.050753,2135.881282,wallet,desktop,0,0.581686,4,5,0,18.896508,1900.520959,0.380703,0,0,0.0018,Correct
1001,1,3,3254.423336,0.045039,161.413431,card,mobile,0,0.032853,0,3,0,25.684034,52.932654,0.328983,0,0,0.0001,Correct
1778,4,2,11868.425085,0.128821,235.777513,card,mobile,0,0.445493,0,7,1,25.416637,-159.836657,0.214556,0,0,0.0,Correct
1693,1,2,4718.621936,0.330717,441.22208,card,tablet,0,0.211709,0,5,0,39.742323,283.934682,0.063042,0,0,0.0,Correct
120,5,2,2588.586918,0.206313,1240.632973,upi,desktop,0,0.398516,2,2,0,41.746893,1154.346743,0.341376,0,0,0.0002,Correct
179,3,3,6672.003005,0.133579,1719.176128,upi,mobile,0,0.241756,1,2,0,46.30796,1496.776028,0.098617,0,0,0.0,Correct
1398,5,3,9097.483253,0.294051,972.489437,upi,desktop,0,0.271,0,3,0,36.087046,669.239995,0.145625,0,0,0.0,Correct
1540,4,2,1342.723591,0.385391,1046.41695,wallet,mobile,0,0.171518,0,4,1,14.106447,1001.659497,0.191377,0,0,0.0,Correct
1177,2,2,10158.311607,0.200282,1183.854919,card,desktop,0,0.20267,0,2,0,18.905935,845.244532,0.186057,0,0,0.0,Correct
349,1,1,2657.250167,0.274434,2449.84638,card,mobile,0,0.157315,2,3,0,27.815057,2361.271375,0.29977,0,0,0.0,Correct
863,3,1,8729.849081,0.147325,1721.322051,card,mobile,0,0.563473,0,6,0,37.324885,1430.327081,0.397012,0,0,0.0032,Correct
586,4,1,6650.733676,0.258082,1139.466181,bank_transfer,desktop,0,0.357834,0,0,0,5.917198,917.775059,0.293323,0,0,0.0,Correct
378,5,1,4294.031334,0.072029,413.167893,card,desktop,0,0.110249,1,5,0,16.435688,270.033515,0.121163,0,0,0.0,Correct
1449,5,2,10041.26725,0.339289,2387.069511,card,mobile,0,0.409351,2,3,0,6.124911,2052.360603,0.35041,0,0,0.0004,Correct
1741,2,2,2225.622607,0.344912,2350.906976,card,mobile,0,0.295171,2,6,0,20.657741,2276.719556,0.109989,0,0,0.0,Correct
1030,1,2,9515.190974,0.184726,5735.390825,card,desktop,0,0.290984,1,3,0,12.617999,5418.217793,0.338189,0,0,0.0002,Correct
121,5,1,5914.70967,0.053229,1592.55523,upi,mobile,0,0.451562,2,3,1,47.184095,1395.398241,0.1478,0,0,0.0,Correct
1495,5,1,2543.136495,0.468819,526.889549,upi,mobile,0,0.547115,1,4,2,0.224518,442.118333,0.004785,0,0,0.0,Correct
1461,3,1,6807.838487,0.124257,1691.949942,card,mobile,0,0.491677,0,8,0,82.784708,1465.021992,0.255105,0,0,0.0,Correct
1866,3,3,5477.762709,0.397019,1760.100111,upi,mobile,0,0.350558,1,5,0,63.499323,1577.508021,0.37974,0,0,0.0015,Correct
410,2,3,4660.976921,0.462961,1721.035966,card,desktop,0,0.301114,1,2,0,36.204952,1565.670069,0.190643,0,0,0.0,Correct
705,4,1,4156.106943,0.183672,1272.274617,wallet,desktop,1,0.158333,1,3,0,19.470018,1133.737719,0.151935,0,0,0.0,Correct
217,3,2,3531.934458,0.748155,1262.29563,wallet,mobile,0,0.407267,1,4,0,42.395034,1144.564481,0.361419,0,0,0.0008,Correct
1702,3,1,1436.056388,0.454618,4497.542724,card,mobile,0,0.061607,1,3,0,20.665917,4449.674178,0.029573,0,0,0.0,Correct
1386,3,3,10547.231607,0.311535,1665.026094,upi,mobile,1,0.29733,3,3,0,2.091586,1313.451707,0.324184,0,0,0.0002,Correct
412,2,2,1379.742852,0.383528,1072.208736,upi,mobile,0,0.300944,0,4,0,32.565577,1026.217307,0.359364,0,0,0.0005,Correct
257,2,2,549.593023,0.234021,2129.841066,wallet,desktop,0,0.028516,1,3,0,15.295697,2111.521298,0.146945,0,0,0.0,Correct
804,1,1,2720.198395,0.111966,783.146394,bank_transfer,mobile,0,0.2802,3,3,0,18.634113,692.473115,0.321152,0,0,0.0001,Correct
521,4,1,4237.750788,0.230176,3498.955223,card,mobile,0,0.459104,2,4,0,20.585855,3357.696863,0.380188,0,0,0.0012,Correct
1999,5,3,6079.375199,0.279602,968.711843,card,mobile,0,0.146537,2,5,0,5.742275,766.066003,0.022802,0,0,0.0,Correct
1644,1,2,3805.264264,0.275225,2887.659994,card,mobile,0,0.128941,1,4,0,9.630672,2760.817851,0.128572,0,0,0.0,Correct
1343,1,1,5713.545643,0.141268,6466.182547,upi,desktop,0,0.645752,1,3,0,81.306541,6275.731026,0.00917,0,0,0.0,Correct
1093,1,3,5584.1742,0.401222,2170.839396,bank_transfer,desktop,0,0.20484,0,5,0,23.543694,1984.700256,0.239602,0,0,0.0,Correct
1289,5,3,10794.870671,0.369967,309.716128,card,mobile,0,0.161553,2,2,1,45.934902,-50.112894,0.372752,0,0,0.0008,Correct
1593,4,1,6544.281904,0.300109,2395.374173,card,mobile,0,0.022117,1,3,0,67.932219,2177.231443,0.076768,0,0,0.0,Correct
1007,3,1,1239.195542,0.510939,1305.259708,card,mobile,0,0.448584,0,1,1,41.380457,1263.95319,0.264129,0,0,0.0,Correct
1846,2,3,2145.107599,0.207404,462.049308,upi,mobile,0,0.27,0,5,0,16.425393,390.545721,0.170337,0,0,0.0,Correct
1196,2,2,2650.531259,0.43117,5264.119708,wallet,mobile,0,0.103302,3,2,1,3.060398,5175.768666,0.384092,0,0,0.0012,Correct
206,4,1,5284.433876,0.124568,946.028713,card,mobile,0,0.078853,1,2,0,20.534289,769.880917,0.280993,0,0,0.0,Correct
191,5,1,5521.959694,0.409115,3063.025837,card,tablet,0,0.132528,1,1,1,21.222985,2878.960514,0.112231,0,0,0.0,Correct
683,1,2,1683.42828,0.138809,172.06554,card,mobile,0,0.54037,1,6,0,31.575352,115.951264,0.140407,0,0,0.0,Correct
1934,2,1,6272.222983,0.209886,2999.226183,card,desktop,0,0.263399,3,3,0,48.184647,2790.152083,0.088089,0,0,0.0,Correct
374,4,2,965.08062,0.323179,1827.956593,card,mobile,0,0.210856,1,2,1,12.017189,1795.787239,0.187181,0,0,0.0,Correct
1536,2,2,3243.056901,0.110147,2110.286558,upi,mobile,0,0.409731,0,5,0,13.72877,2002.184661,0.26164,0,0,0.0,Correct
1631,4,2,4838.433691,0.132959,1495.888872,card,tablet,0,0.067142,1,4,0,39.419505,1334.607749,0.358378,0,0,0.0018,Correct
1447,2,3,6975.206044,0.09208,173.385972,upi,tablet,0,0.08159,1,2,0,57.856996,-59.120896,0.212727,0,0,0.0,Correct
714,2,2,4059.722475,0.299341,6219.603792,card,mobile,0,0.119666,0,2,0,40.858993,6084.27971,0.178787,0,0,0.0,Correct
1132,3,2,4495.671179,0.13134,1419.540375,bank_transfer,mobile,0,0.65277,1,3,0,54.616656,1269.684669,0.258907,0,0,0.0,Correct
1156,3,3,5108.705648,0.290232,1362.956458,bank_transfer,mobile,0,0.112322,3,2,1,14.333022,1192.666269,0.141139,0,0,0.0,Correct
1894,3,1,2965.376497,0.105691,486.723022,upi,desktop,0,0.374232,1,4,0,60.447977,387.877139,0.128773,0,0,0.0,Correct
462,5,3,2565.808012,0.283041,2273.786924,upi,mobile,0,0.148873,1,1,0,46.431425,2188.25999,0.312615,0,0,0.0,Correct
294,2,1,2758.2332,0.222024,1646.806172,bank_transfer,desktop,0,0.245383,2,2,1,7.958281,1554.865065,0.231183,0,0,0.0,Correct
393,1,1,7820.336515,0.542356,1978.210164,upi,mobile,1,0.108124,2,4,0,29.948578,1717.53228,0.326246,0,0,0.0002,Correct
423,4,1,8267.264075,0.110447,1687.589657,wallet,mobile,0,0.335588,1,4,1,17.206526,1412.014188,0.004226,0,0,0.0,Correct
1448,5,2,7479.029948,0.102744,1487.27327,upi,mobile,0,0.12649,2,4,0,22.415074,1237.972272,0.271288,0,0,0.0,Correct
1110,2,2,3638.630508,0.092391,3610.464506,card,mobile,1,0.052408,2,5,0,43.787069,3489.176822,0.341559,0,0,0.0004,Correct
1058,3,2,4494.135765,0.452769,1456.371879,card,mobile,0,0.2158,0,3,1,24.50036,1306.567353,0.271876,0,0,0.0,Correct
1062,4,2,713.078156,0.273655,717.685691,card,mobile,0,0.181932,2,2,0,31.828363,693.91642,0.04836,0,0,0.0,Correct
169,4,2,5296.260931,0.207404,1468.475238,card,tablet,0,0.175866,2,5,1,23.939995,1291.933207,0.334585,0,0,0.001,Correct
1389,2,3,6850.031448,0.171787,2210.244679,card,mobile,0,0.442437,0,1,0,64.518717,1981.910297,0.35039,0,0,0.0002,Correct
672,1,1,5407.992632,0.169284,2657.555612,upi,mobile,0,0.443482,1,1,2,24.011707,2477.28919,0.0218,0,0,0.0,Correct
685,5,1,7402.939052,0.067154,444.333486,wallet,mobile,0,0.081527,0,0,1,55.270461,197.568851,0.2115,0,0,0.0,Correct
1995,1,2,2634.341786,0.137883,981.459257,upi,desktop,0,0.352198,1,4,1,17.575313,893.647864,0.270862,0,0,0.0,Correct
307,5,2,4259.057283,0.071772,4830.406853,card,desktop,0,0.320178,0,2,0,48.889171,4688.438277,0.116667,0,0,0.0,Correct
1354,3,3,7319.663919,0.04189,3060.540571,bank_transfer,mobile,0,0.441076,4,5,1,27.082204,2816.551773,0.082839,0,0,0.0,Correct
1245,3,2,5150.283315,0.124986,1831.0747,card,mobile,0,0.191801,1,6,0,48.239381,1659.398589,0.143384,0,0,0.0,Correct
1643,1,1,2251.504885,0.064117,2609.483633,card,desktop,0,0.502751,0,5,1,57.258325,2534.433471,0.39297,0,0,0.0019,Correct
624,1,1,729.333953,0.09078,1568.975839,card,desktop,0,0.256045,1,2,0,6.922643,1544.664707,0.07063,0,0,0.0,Correct
170,3,2,5467.830809,0.159896,1265.824162,card,mobile,0,0.064663,0,3,1,22.579055,1083.563135,0.221137,0,0,0.0,Correct
1556,1,2,435.671409,0.586161,2708.176967,card,mobile,1,0.460771,2,3,1,88.873148,2693.654587,0.205291,0,0,0.0,Correct
631,3,2,4985.858595,0.066827,4592.302945,upi,mobile,0,0.589613,0,5,0,14.207252,4426.107659,0.340747,0,0,0.0003,Correct
1975,4,1,9772.342273,0.083815,5957.721389,card,mobile,0,0.219185,0,8,0,59.908387,5631.976647,0.192359,0,0,0.0,Correct
1532,4,2,4579.374536,0.39701,3499.473834,card,mobile,0,0.239204,2,2,1,29.420739,3346.828016,0.009093,0,0,0.0,Correct
669,5,1,3149.382587,0.213592,481.303055,wallet,desktop,0,0.144454,0,3,0,75.160364,376.323636,0.068615,0,0,0.0,Correct
294,2,3,16158.952853,0.144333,1763.629844,upi,desktop,0,0.092551,2,4,2,0.851309,1224.998082,0.318854,0,0,0.0001,Correct
1780,4,1,8814.330648,0.126217,3532.673176,card,tablet,0,0.606983,0,3,0,1.49477,3238.862155,0.169868,0,0,0.0,Correct
1692,3,2,4545.085817,0.226121,1763.136736,wallet,mobile,0,0.186293,0,2,0,11.460819,1611.633876,0.380485,0,0,0.0009,Correct
1134,2,1,13993.960064,0.675026,929.135254,bank_transfer,mobile,0,0.134836,1,0,1,6.596632,462.669919,0.369436,0,0,0.0007,Correct
1998,5,1,4100.259234,0.234041,460.09156,bank_transfer,mobile,0,0.176245,2,3,1,36.833729,323.416252,0.07248,0,0,0.0,Correct
1178,4,1,3761.070358,0.465142,1250.177183,card,desktop,0,0.286545,1,2,0,47.96685,1124.808171,0.234419,0,0,0.0,Correct
1995,5,2,3923.956197,0.324229,825.08744,card,desktop,0,0.545573,0,1,1,9.43316,694.2889,0.006239,0,0,0.0,Correct
1682,4,1,7668.881271,0.459095,6224.993684,card,mobile,0,0.438802,0,6,1,13.441086,5969.364309,0.019112,0,0,0.0,Correct
1481,4,3,12833.39204,0.169243,2718.288172,card,mobile,0,0.522513,2,2,0,33.968513,2290.508438,0.153786,0,0,0.0,Correct
1450,4,1,1874.117801,0.542356,3781.424905,bank_transfer,desktop,0,0.264766,0,2,0,0.823183,3718.954311,0.068717,0,0,0.0,Correct
1201,1,3,4825.664365,0.542096,5262.922155,wallet,mobile,0,0.0756,0,1,0,21.237182,5102.066676,0.273203,0,0,0.0,Correct
1642,1,2,6415.769729,0.237791,1040.184255,upi,mobile,1,0.033364,2,3,0,35.120944,826.325264,0.138375,0,0,0.0,Correct
415,3,3,6334.841259,0.083382,1582.590301,wallet,mobile,1,0.497407,0,4,0,60.262132,1371.428926,0.046442,0,0,0.0,Correct
350,1,1,2860.965207,0.276648,850.232383,card,desktop,0,0.073235,1,3,0,85.917937,754.866876,0.304732,0,0,0.0,Correct
829,1,2,2936.905559,0.214764,1339.21024,wallet,desktop,0,0.079052,5,1,0,29.082788,1241.313388,0.3327,0,0,0.0001,Correct
1388,1,3,859.52972,0.050979,1414.484377,card,desktop,1,0.402688,3,1,0,17.729397,1385.833386,0.022293,0,0,0.0,Correct
234,1,3,6212.73431,0.347663,975.389655,card,mobile,0,0.124666,0,1,2,81.720259,768.298511,0.340831,0,0,0.0001,Correct
1868,4,2,6193.908864,0.045695,2226.465558,card,mobile,0,0.32277,3,3,2,58.282342,2020.001929,0.339643,0,0,0.0002,Correct
237,2,3,4169.866995,0.156203,154.018109,upi,desktop,0,0.505743,2,4,0,70.551862,15.022543,0.037438,0,0,0.0,Correct
1109,1,2,7349.67585,0.054894,2264.980172,upi,mobile,0,0.184573,2,2,1,43.95473,2019.990977,0.331564,0,0,0.0001,Correct
742,4,2,6736.981263,0.359637,3344.181683,card,desktop,0,0.378225,1,1,0,30.651775,3119.61564,0.368152,0,0,0.0004,Correct
